STATE/UT,DISTRICT,Year,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls ,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women
KARNATAKA,RAMANAGAR,2014,43,0,0,0,43,2,41,0,45,28,0,0,15,2,12,142,0,0,0,0,142,0,0,0,0,0,60,0,36,5,1,0,12,12,0,0,0,0,0,0,0,34,1,0,0,0,0,37,0,0,0,5,0,0,0,0,5,0,433
KARNATAKA,SHIMOGA,2014,58,0,0,0,58,2,56,0,47,38,0,0,1,8,8,404,0,0,0,11,393,7,0,0,0,7,228,0,22,8,0,0,2,1,1,0,0,0,0,0,0,23,0,2,15,0,0,0,0,0,0,3,3,0,0,0,0,0,827
KARNATAKA,TUMAKURU,2014,36,0,0,0,36,0,36,0,27,0,0,0,0,27,15,242,12,0,0,0,230,8,0,0,0,8,87,0,23,18,0,0,2,2,0,0,0,0,0,0,0,27,0,1,15,0,0,58,0,0,0,12,0,0,0,0,12,1,572
KARNATAKA,UDUPI,2014,28,0,0,0,28,0,28,0,2,0,0,0,0,2,3,111,48,19,1,8,35,1,0,0,0,1,57,0,8,1,0,0,0,0,0,0,0,0,1,0,1,21,0,0,1,0,12,44,0,0,0,2,1,0,0,0,1,0,292
KARNATAKA,UTTARA KANNADA,2014,25,0,0,0,25,1,24,1,22,20,0,0,0,2,0,154,8,6,1,2,137,6,0,0,0,6,56,0,9,5,0,0,2,2,0,0,0,0,0,0,0,18,0,0,8,0,1,16,0,0,0,2,0,1,0,0,1,0,325
KARNATAKA,YADGIRI,2014,41,0,0,0,41,2,39,1,21,0,0,0,18,3,2,148,1,0,0,3,144,0,0,0,0,0,48,0,12,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,300
KARNATAKA,BELAGAVI CITY,2014,22,0,0,0,22,0,22,0,16,1,0,0,2,13,8,85,3,0,0,2,80,3,0,0,0,3,72,0,9,8,0,0,8,7,0,1,0,0,3,0,3,67,0,1,2,0,2,18,0,0,0,6,4,0,2,0,0,1,331
KARNATAKA,TOTAL,2014,1324,0,0,0,1324,25,1299,22,1457,769,0,8,210,470,313,5263,253,163,8,64,4775,170,3,9,1,157,3025,0,612,360,14,2,205,201,2,2,0,0,23,0,23,1259,13,13,222,1,1012,1730,0,0,0,388,104,4,39,21,220,364,17792
KERALA,ALAPUZHA,2014,61,0,0,0,61,0,61,0,7,0,0,0,7,0,0,245,41,5,0,0,199,10,0,0,0,10,261,0,3,1,1,1,1,1,0,0,0,0,0,0,0,22,0,0,4,0,0,0,1,0,3,10,0,0,10,0,0,0,631
KERALA,ERNAKULAM COMMR.,2014,64,0,0,0,64,0,64,2,1,0,0,0,1,0,0,158,158,0,0,0,0,18,0,0,0,18,166,0,5,5,0,0,6,6,0,0,0,0,0,0,0,8,0,3,0,0,67,0,4,0,2,44,0,0,0,44,0,77,630
KERALA,ERNAKULAM RURAL,2014,71,0,0,0,71,0,71,1,6,0,0,0,0,6,0,224,29,0,0,0,195,37,0,0,0,37,169,0,5,6,2,1,7,7,0,0,0,0,0,0,0,4,0,0,1,1,223,1,0,0,18,17,0,0,16,0,1,29,823
KERALA,IDUKKI,2014,71,0,0,0,71,0,71,2,7,0,0,0,4,3,2,186,26,160,0,0,0,12,0,0,0,12,160,0,5,2,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,27,482
KERALA,KANNUR,2014,59,0,0,0,59,0,59,3,6,0,0,0,6,0,1,222,26,13,0,1,182,10,0,0,0,10,330,0,9,2,0,7,10,10,0,0,0,0,0,0,0,11,0,0,1,0,290,0,0,0,0,3,0,0,0,0,3,68,1032
KERALA,KASARGOD,2014,59,0,0,0,59,1,58,0,7,2,0,0,0,5,0,123,16,0,0,3,104,4,0,0,0,4,210,0,4,2,1,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,187,0,0,0,1,0,0,0,0,0,0,29,638
KERALA,KOLLAM COMMR.,2014,78,0,0,0,78,0,78,0,8,0,0,0,8,0,1,287,287,0,0,0,0,13,0,0,0,13,296,0,6,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,8,2,9,1,1,0,17,1,0,0,0,0,1,21,758
KERALA,KOLLAM RURAL,2014,81,0,0,0,81,0,81,0,15,0,0,0,15,0,2,240,0,0,0,0,240,7,0,0,0,7,276,0,8,2,0,2,12,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,660
KERALA,KOTTAYAM,2014,75,0,0,0,75,1,74,0,9,0,0,0,8,1,0,204,41,158,0,0,5,19,2,3,2,12,182,0,7,8,1,4,4,3,1,0,0,0,0,0,0,10,2,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,539
KERALA,KOZHIKODE COMMR.,2014,35,0,0,0,35,0,35,2,2,1,0,0,0,1,1,107,6,0,0,1,100,9,0,0,0,9,184,0,2,0,0,1,3,3,0,0,0,0,0,0,0,35,0,0,3,0,172,0,0,0,0,0,0,0,0,0,0,37,593
KERALA,KOZHIKODE RURAL,2014,52,0,0,0,52,2,50,6,7,0,0,0,3,4,0,226,95,2,3,4,122,5,0,0,1,4,307,0,2,4,0,18,2,2,0,0,0,0,0,0,0,12,0,0,1,3,58,0,0,0,4,0,0,0,0,0,0,10,717
KERALA,MALAPPURAM,2014,103,0,0,0,103,0,103,0,3,0,0,0,3,0,1,346,10,0,0,5,331,10,0,0,0,10,590,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,387,0,1,0,8,0,0,0,0,0,0,0,1461
KERALA,PALAKKAD,2014,88,0,0,0,88,0,88,3,14,5,0,0,4,5,7,182,46,13,5,3,115,12,0,0,0,12,450,0,11,10,1,1,13,13,0,0,0,0,0,0,0,30,2,0,6,1,83,0,1,0,0,4,1,0,1,0,2,23,942
KERALA,PATHANAMTHITTA,2014,63,0,0,0,63,0,63,1,11,0,0,0,11,0,0,163,16,10,2,0,135,8,0,0,0,8,118,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,119,505
KERALA,RAILWAYS,2014,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,74,18,0,0,0,56,10,2,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,21,130
KERALA,THRISSUR COMMR.,2014,38,0,0,0,38,0,38,0,0,0,0,0,0,0,0,109,22,5,3,7,72,11,0,0,0,11,130,0,5,2,0,6,15,15,0,0,0,0,0,0,0,3,0,1,2,0,182,0,0,0,3,8,3,0,0,4,1,62,577
KERALA,THRISSUR RURAL,2014,94,0,0,0,94,0,94,2,9,0,0,0,6,3,2,298,41,5,4,5,243,22,2,0,0,20,468,0,10,7,2,1,22,22,0,0,0,0,0,0,0,18,2,1,1,2,166,1,1,0,12,2,0,0,1,0,1,29,1172
KERALA,TRIVANDRUM COMMR.,2014,56,0,0,0,56,1,55,2,8,5,0,0,3,0,2,254,52,18,0,5,179,15,0,0,0,15,134,0,4,4,0,0,5,5,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,509
KERALA,TRIVANDRUM RURAL,2014,122,0,0,0,122,2,120,8,11,1,0,0,10,0,6,581,15,0,0,0,566,22,0,0,0,22,387,0,16,8,1,4,7,7,0,0,0,0,2,0,2,18,5,0,7,0,5,0,0,0,21,1,0,0,0,0,1,38,1270
KERALA,WAYANADU,2014,75,0,0,0,75,1,74,3,11,10,0,0,0,1,0,134,35,9,1,3,86,3,0,0,0,3,99,0,5,1,0,1,2,2,0,0,0,0,0,0,0,13,2,0,0,1,51,0,2,0,1,1,0,0,0,0,1,12,417
KERALA,CRIME BRANCH,2014,2,0,0,0,2,0,2,0,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,17,38
KERALA,TOTAL,2014,1347,0,0,0,1347,8,1339,36,143,24,0,0,89,30,28,4367,980,398,18,37,2934,257,6,3,11,237,4919,0,123,70,12,50,116,115,1,0,0,0,2,0,2,214,20,9,38,16,1893,3,11,0,140,91,4,0,28,48,11,619,14524
MADHYA PRADESH,AGAR,2014,28,0,0,0,28,1,27,1,12,9,0,0,3,0,2,56,47,1,0,1,7,8,0,0,0,8,44,0,2,2,0,0,4,4,0,0,0,0,0,0,0,1,1,0,1,0,68,0,0,0,0,0,0,0,0,0,0,68,298
MADHYA PRADESH,ALIRAJPUR,2014,17,0,0,0,17,0,17,0,15,0,0,0,15,0,0,15,0,0,0,0,15,0,0,0,0,0,10,0,9,4,0,0,9,9,0,0,0,0,0,0,0,0,0,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,153
MADHYA PRADESH,ANUPPUR,2014,70,0,0,0,70,3,67,4,83,55,0,0,28,0,7,121,43,1,2,9,66,0,0,0,0,0,114,0,16,3,0,0,4,4,0,0,0,0,0,0,0,4,2,0,7,1,381,0,0,0,0,0,0,0,0,0,0,0,817
MADHYA PRADESH,ASHOK NAGAR,2014,76,0,0,0,76,8,68,3,38,38,0,0,0,0,12,171,33,1,0,5,132,1,0,1,0,0,82,0,8,3,0,0,22,22,0,0,0,0,0,0,0,5,3,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,771
MADHYA PRADESH,BALAGHAT,2014,131,0,0,0,131,4,127,0,155,147,0,0,8,0,12,178,89,9,2,21,57,3,0,0,0,3,107,0,21,6,0,0,5,5,0,0,0,0,0,0,0,4,6,1,5,1,530,2,0,0,0,0,0,0,0,0,0,0,1167
MADHYA PRADESH,BARWANI,2014,68,0,0,0,68,1,67,0,23,10,0,0,12,1,4,92,24,0,0,5,63,4,0,0,0,4,16,0,16,3,0,0,3,3,0,0,0,0,0,0,0,3,2,1,13,0,447,0,0,0,0,0,0,0,0,0,0,0,695
MADHYA PRADESH,BETUL,2014,164,0,0,0,164,7,157,4,152,0,0,0,152,0,9,417,100,17,2,51,247,27,0,0,0,27,379,0,16,20,2,0,10,10,0,0,0,0,0,0,0,7,1,8,0,0,1081,2,0,0,0,0,0,0,0,0,0,2,2301
MADHYA PRADESH,BHIND,2014,78,0,0,0,78,5,73,0,106,59,8,0,39,0,30,142,0,0,0,0,142,0,0,0,0,0,86,0,17,6,0,0,8,8,0,0,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,502
MADHYA PRADESH,BHOPAL,2014,223,0,0,0,223,24,199,0,294,0,0,0,294,0,20,343,343,0,0,0,0,18,0,18,0,0,348,0,23,14,0,0,2,2,0,0,0,0,0,0,0,51,0,0,0,1,1312,0,0,0,0,2,0,0,0,0,2,0,2651
MADHYA PRADESH,BHOPAL RAILWAY,2014,3,0,0,0,3,0,3,0,14,0,0,0,14,0,0,19,19,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,68
MADHYA PRADESH,BURHANPUR,2014,46,0,0,0,46,1,45,0,17,0,0,0,0,17,5,90,32,0,1,14,43,5,0,0,0,5,48,0,9,1,0,0,8,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
MADHYA PRADESH,CHHATARPUR,2014,78,0,0,0,78,0,78,0,147,147,0,0,0,0,22,232,232,0,0,0,0,0,0,0,0,0,74,0,17,4,0,0,22,22,0,0,0,0,0,0,0,4,0,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,940
MADHYA PRADESH,CHHINDWARA,2014,205,0,0,0,205,0,205,0,213,213,0,0,0,0,9,241,241,0,0,0,0,36,0,0,0,36,185,0,18,6,0,0,137,137,0,0,0,0,0,0,0,4,0,0,26,0,543,0,0,0,0,0,0,0,0,0,0,0,1623
MADHYA PRADESH,DAMOH,2014,46,0,0,0,46,2,44,0,97,97,0,0,0,0,31,137,0,0,0,0,137,0,0,0,0,0,68,0,11,13,0,0,21,21,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,246,689
MADHYA PRADESH,DATIA,2014,34,0,0,0,34,12,22,0,53,53,0,0,0,0,14,88,0,0,0,0,88,0,0,0,0,0,57,0,12,5,0,0,11,11,0,0,0,0,0,0,0,11,0,0,5,0,283,1,0,0,0,0,0,0,0,0,0,0,574
MADHYA PRADESH,DEWAS,2014,121,0,0,0,121,6,115,1,73,13,0,0,30,30,10,216,61,0,2,35,118,7,0,0,0,7,145,0,19,6,1,0,4,4,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,49,1,0,0,1,0,0,884,1545
MADHYA PRADESH,DHAR,2014,138,0,0,0,138,6,132,3,265,0,0,0,265,0,15,244,244,0,0,0,0,16,0,0,0,16,85,0,12,13,1,0,115,114,0,1,0,0,0,0,0,6,9,0,28,0,1169,0,0,0,0,0,0,0,0,0,0,0,2119
MADHYA PRADESH,DINDORI,2014,91,0,0,0,91,0,91,0,57,29,0,0,26,2,4,162,0,0,0,0,162,2,0,2,0,0,119,0,11,5,2,0,3,3,0,0,0,0,0,0,0,1,0,0,2,0,1332,0,0,0,0,1,0,0,0,0,1,0,1792
MADHYA PRADESH,GUNA,2014,123,0,0,0,123,14,109,0,93,93,0,0,0,0,12,168,1,0,0,1,166,8,0,0,0,8,92,0,11,1,0,0,57,56,1,0,0,0,0,0,0,6,3,1,0,0,339,0,0,0,0,0,0,0,0,0,0,0,914
MADHYA PRADESH,GWALIOR,2014,158,0,0,0,158,16,142,1,146,0,0,0,40,106,36,364,52,13,0,32,267,21,0,0,0,21,441,0,26,7,3,0,5,5,0,0,0,0,0,0,0,27,3,1,29,0,1264,7,0,0,1,2,0,0,0,0,2,0,2542
MADHYA PRADESH,HARDA,2014,47,0,0,0,47,2,45,0,68,68,0,0,0,0,5,82,40,4,0,6,32,2,0,0,0,2,28,0,5,0,0,0,4,4,0,0,0,0,0,0,0,3,2,0,4,0,297,0,0,0,0,0,0,0,0,0,0,0,547
MADHYA PRADESH,HOSHANGABAD,2014,102,0,0,0,102,5,97,1,80,51,0,0,29,0,6,183,21,0,4,11,147,12,0,0,0,12,121,0,17,9,0,1,14,13,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,1110
MADHYA PRADESH,INDORE,2014,261,0,0,0,261,11,250,3,340,268,1,1,54,16,37,411,127,6,1,39,238,34,1,0,1,32,254,0,19,15,2,0,19,16,3,0,0,0,0,0,0,163,3,1,25,0,1200,1,0,0,0,3,2,0,0,0,1,0,2791
MADHYA PRADESH,INDORE RAILWAY,2014,4,0,0,0,4,1,3,0,2,0,0,0,0,2,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
MADHYA PRADESH,JABALPUR,2014,194,0,0,0,194,4,190,12,304,172,0,1,131,0,34,374,0,0,0,0,374,43,0,0,0,43,315,0,22,12,0,0,14,14,0,0,0,0,0,0,0,64,2,4,32,2,0,10,0,0,0,0,0,0,0,0,0,0,1438
MADHYA PRADESH,JABALPUR RAILWAY,2014,4,0,0,0,4,1,3,0,6,0,0,0,0,6,0,21,7,0,0,0,14,2,0,0,2,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
MADHYA PRADESH,JHABUA,2014,52,0,0,0,52,0,52,0,87,0,0,0,87,0,0,98,0,0,0,0,98,0,0,0,0,0,22,0,7,5,0,0,21,21,0,0,0,0,0,0,0,10,3,0,22,0,228,0,0,0,0,0,0,0,0,0,0,0,555
MADHYA PRADESH,KATNI,2014,93,0,0,0,93,4,89,1,114,63,0,0,2,49,18,178,54,1,0,2,121,4,0,0,0,4,65,0,11,5,0,0,21,21,0,0,0,0,0,0,0,1,2,1,1,0,64,1,0,0,0,0,0,0,0,0,0,48,628
MADHYA PRADESH,KHANDWA,2014,84,0,0,0,84,8,76,0,101,0,0,0,100,1,6,270,254,0,1,15,0,17,0,0,0,17,103,0,8,5,0,0,3,3,0,0,0,0,1,0,1,2,1,0,0,1,313,0,0,0,0,1,0,0,0,0,1,0,916
MADHYA PRADESH,KHARGONE,2014,118,0,0,0,118,0,118,0,116,0,0,0,0,116,43,247,0,0,0,0,247,0,0,0,0,0,74,0,16,12,0,0,35,35,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670
MADHYA PRADESH,MANDLA,2014,64,0,0,0,64,1,63,5,131,0,0,0,0,131,6,99,0,0,0,0,99,1,0,0,0,1,76,0,11,8,1,0,63,63,0,0,0,0,0,0,0,2,0,1,7,0,16,0,0,0,0,0,0,0,0,0,0,0,491
MADHYA PRADESH,MANDSAUR,2014,90,0,0,0,90,0,90,0,86,0,0,0,0,86,5,183,0,0,0,0,183,7,0,0,0,7,180,0,7,15,0,0,30,30,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,776,1384
MADHYA PRADESH,MORENA,2014,43,0,0,0,43,6,37,2,85,0,0,0,69,16,30,131,0,0,1,2,128,4,0,0,0,4,192,0,11,16,0,0,21,21,0,0,0,0,0,0,0,11,1,0,23,0,430,4,0,0,0,0,0,0,0,0,0,0,1004
MADHYA PRADESH,NARSINGHPUR,2014,113,0,0,0,113,0,113,0,53,0,0,0,53,0,20,165,0,0,0,0,165,2,0,0,0,2,145,0,13,4,0,0,67,67,0,0,0,0,0,0,0,5,1,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,915
MADHYA PRADESH,NEEMUCH,2014,47,0,0,0,47,0,47,0,27,27,0,0,0,0,3,88,22,2,16,2,46,2,0,0,0,2,43,0,2,2,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,602
MADHYA PRADESH,PANNA,2014,41,0,0,0,41,6,35,0,125,125,0,0,0,0,10,84,0,0,0,0,84,0,0,0,0,0,38,0,13,0,0,0,18,18,0,0,0,0,0,0,0,0,1,0,10,0,53,0,0,0,0,0,0,0,0,0,0,0,393
MADHYA PRADESH,RAISEN,2014,161,0,0,0,161,9,152,3,69,21,0,0,8,40,5,225,74,2,2,11,136,8,0,0,0,8,76,0,11,4,0,1,17,17,0,0,0,0,0,0,0,0,2,0,7,0,385,4,0,0,0,0,0,0,0,0,0,25,1003
MADHYA PRADESH,RAJGARH,2014,94,0,0,0,94,0,94,2,97,0,0,0,0,97,5,235,0,0,0,0,235,7,0,0,0,7,134,0,8,3,0,1,22,22,0,0,0,0,0,0,0,5,4,0,0,0,839,0,0,0,0,0,0,0,0,0,0,0,1456
MADHYA PRADESH,RATLAM,2014,69,0,0,0,69,3,66,0,133,0,0,0,133,0,5,151,0,0,0,0,151,12,0,0,0,12,129,0,8,5,2,0,35,35,0,0,0,0,0,0,0,16,1,4,25,0,404,0,0,0,0,0,0,0,0,0,0,0,999
MADHYA PRADESH,REWA,2014,110,0,0,0,110,4,106,0,202,192,0,0,3,7,36,169,17,0,0,2,150,1,0,0,0,1,90,0,21,1,0,0,36,35,1,0,0,0,0,0,0,20,2,0,0,0,561,1,0,0,0,0,0,0,0,0,0,0,1250
MADHYA PRADESH,SAGAR,2014,126,0,0,0,126,9,117,2,170,0,0,0,170,0,35,405,110,5,10,24,256,10,0,0,0,10,175,0,17,11,0,0,48,48,0,0,0,0,0,0,0,13,5,1,25,2,809,0,0,0,0,1,0,0,1,0,0,4,1859
MADHYA PRADESH,SATNA,2014,187,0,0,0,187,12,175,5,248,0,0,0,248,0,30,254,254,0,0,0,0,24,0,0,0,24,116,0,14,14,0,0,41,41,0,0,0,0,0,0,0,10,0,0,0,0,1615,4,0,0,0,0,0,0,0,0,0,0,2562
MADHYA PRADESH,SEONI,2014,83,0,0,0,83,3,80,0,121,0,0,0,0,121,9,137,69,0,1,12,55,3,0,0,0,3,47,0,16,2,0,0,22,21,1,0,0,0,0,0,0,1,2,2,14,0,0,73,0,0,0,0,0,0,0,0,0,392,924
MADHYA PRADESH,SHAHDOL,2014,122,0,0,0,122,15,107,0,121,80,0,0,41,0,16,272,68,55,39,50,60,3,0,0,0,3,336,0,15,7,0,0,29,29,0,0,0,0,0,0,0,4,1,4,15,0,546,0,0,0,3,1,0,0,0,0,1,0,1495
MADHYA PRADESH,SHAJAPUR,2014,68,0,0,0,68,7,61,0,31,0,0,0,20,11,7,139,113,1,0,9,16,0,0,0,0,0,130,0,6,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,398
MADHYA PRADESH,SHEOPUR,2014,23,0,0,0,23,3,20,0,22,0,0,0,22,0,5,57,10,2,0,6,39,4,0,0,0,4,37,0,4,1,1,0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,138,0,0,0,0,0,0,0,0,0,0,0,304
MADHYA PRADESH,SHIVPURI,2014,101,0,0,0,101,10,91,1,123,0,0,0,0,123,11,269,69,4,0,8,188,4,0,0,0,4,111,0,19,12,0,0,33,32,1,0,0,0,1,0,1,11,3,2,17,0,563,1,0,0,0,0,0,0,0,0,0,1,1283
MADHYA PRADESH,SIDHI,2014,40,0,0,0,40,2,38,0,72,0,0,0,0,72,14,100,29,2,1,0,68,3,0,0,0,3,68,0,12,2,0,0,17,17,0,0,0,0,0,0,0,3,0,1,22,0,714,0,0,0,0,0,0,0,0,0,0,0,1068
MADHYA PRADESH,SEHORE,2014,124,0,0,0,124,15,109,0,114,45,0,0,69,0,12,162,21,0,0,0,141,6,0,0,0,6,158,0,12,4,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,382,1,0,0,0,0,0,0,0,0,0,0,987
MADHYA PRADESH,SINGRAULI,2014,88,0,0,0,88,10,78,0,94,0,0,0,67,27,17,97,47,2,0,5,43,1,0,0,0,1,105,0,9,4,0,0,18,18,0,0,0,0,0,0,0,1,2,6,16,0,560,0,0,0,0,0,0,0,0,0,0,0,1018
MADHYA PRADESH,TIKAMGARH,2014,92,0,0,0,92,4,88,1,65,65,0,0,0,0,15,133,21,0,0,4,108,6,0,0,0,6,42,0,17,2,0,0,23,23,0,0,0,0,0,0,0,5,1,0,10,1,307,0,0,0,0,0,0,0,0,0,0,0,720
MADHYA PRADESH,UJJAIN,2014,126,0,0,0,126,3,123,0,96,46,0,0,47,3,11,282,0,0,0,0,282,29,0,0,0,29,285,0,11,24,1,0,20,20,0,0,0,0,1,0,1,20,4,1,14,0,804,0,0,0,0,1,0,0,0,0,1,0,1730
MADHYA PRADESH,UMARIA,2014,51,0,0,0,51,1,50,0,42,0,0,0,42,0,2,104,104,0,0,0,0,3,0,0,0,3,90,0,8,1,0,0,13,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,671
MADHYA PRADESH,VIDISHA,2014,156,0,0,0,156,15,141,1,90,47,0,0,43,0,21,299,71,4,1,19,204,18,0,0,0,18,162,0,18,11,3,3,30,30,0,0,0,0,0,0,0,20,2,0,16,0,627,0,0,0,0,0,0,0,0,0,0,0,1477
MADHYA PRADESH,CYBER CELL,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,TOTAL,2014,5076,0,0,0,5076,284,4792,56,5688,2233,9,2,2364,1080,733,9609,3163,132,86,401,5827,429,1,21,3,404,6451,0,665,342,19,6,1199,1190,7,2,0,0,3,0,3,610,88,45,455,9,22071,113,0,0,53,15,2,0,2,0,11,3366,57101
MAHARASHTRA,AHMEDNAGAR,2014,103,0,0,0,103,6,97,1,85,16,0,0,51,18,13,269,67,2,0,3,197,8,0,0,0,8,264,0,29,21,1,0,18,18,0,0,0,0,1,0,1,91,3,0,73,0,130,0,0,0,2,4,4,0,0,0,0,3,1119
MAHARASHTRA,AKOLA,2014,52,0,0,0,52,1,51,1,32,10,0,0,22,0,5,219,101,2,15,19,82,20,0,0,0,20,136,0,20,14,1,0,38,38,0,0,0,0,0,0,0,52,0,0,13,0,95,1,0,0,0,0,0,0,0,0,0,32,731
MAHARASHTRA,AMRAVATI COMMR.,2014,27,0,0,0,27,3,24,0,24,10,0,0,10,4,1,132,24,0,1,15,92,12,0,0,0,12,108,0,7,8,1,0,10,10,0,0,0,0,0,0,0,17,2,0,7,1,664,0,0,0,0,0,0,0,0,0,0,23,1044
MAHARASHTRA,AMRAVATI RURAL,2014,103,0,0,0,103,5,98,0,59,19,0,0,32,8,8,415,216,16,6,77,100,17,0,0,0,17,213,0,21,16,0,0,78,78,0,0,0,0,0,0,0,10,0,0,25,0,477,8,0,0,0,0,0,0,0,0,0,24,1474
MAHARASHTRA,AURANGABAD COMMR.,2014,27,0,0,0,27,2,25,0,38,11,0,0,16,11,2,227,110,17,2,65,33,5,0,0,0,5,164,0,16,15,0,0,6,6,0,0,0,2,2,0,2,84,0,0,15,0,206,0,0,0,0,5,5,0,0,0,0,11,825
MAHARASHTRA,AURANGABAD RURAL,2014,31,0,0,0,31,1,30,0,25,10,0,0,13,2,7,177,86,13,0,4,74,3,0,0,0,3,218,0,22,15,0,0,2,2,0,0,0,0,1,0,1,4,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,676
MAHARASHTRA,BEED,2014,70,0,0,0,70,3,67,0,49,12,0,0,25,12,3,273,173,12,2,13,73,1,0,0,0,1,316,0,30,7,1,0,10,10,0,0,0,0,0,0,0,15,2,0,31,0,113,0,0,0,0,1,0,1,0,0,0,2,924
MAHARASHTRA,BHANDARA,2014,28,0,0,0,28,0,28,0,18,11,0,0,6,1,3,73,47,3,1,8,14,14,0,0,0,14,40,0,7,2,3,0,7,7,0,0,0,0,1,1,0,13,1,0,11,0,289,5,0,0,0,0,0,0,0,0,0,4,519
MAHARASHTRA,BULDHANA,2014,57,0,0,0,57,4,53,0,33,0,0,0,28,5,22,253,94,10,1,13,135,36,0,6,0,30,152,0,21,26,0,0,32,32,0,0,0,0,1,0,1,13,6,0,9,0,348,0,0,0,0,0,0,0,0,0,0,12,1021
